# ZL+vMIT Phase Boundaries
# eta = 0.00
# eq_mode = fixed_yc
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: Y_C T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
  0.0100     0.0000 4.171957e-01 1.785678e+00  1     931.4826    1170.5464     230.8063     469.8701     469.8701       0.0000       0.0000      98.2757 4.171957e-03 4.130237e-01 6.033277e-02 8.765866e-01 7.029927e-01
  0.0100     0.1000 4.171987e-01 1.785683e+00  1     931.4831    1170.5508     230.8051     469.8729     469.8729       0.0000       0.0000      98.2754 4.171987e-03 4.130267e-01 6.033241e-02 8.766129e-01 7.029639e-01
  0.0100     2.5000 4.159395e-01 1.785299e+00  1     929.3620    1168.7689     229.9850     469.3919     469.3919       0.0000       0.0000      97.9674 4.159395e-03 4.117801e-01 5.974644e-02 8.748407e-01 7.013416e-01
  0.0100     5.0000 4.120819e-01 1.784144e+00  1     922.9351    1163.3622     227.5027     467.9298     467.9298       0.0000       0.0000      97.0321 4.120819e-03 4.079610e-01 5.799912e-02 8.694507e-01 6.964075e-01
  0.0100     7.5000 4.062809e-01 1.782216e+00  1     913.4801    1155.3392     223.8737     465.7327     465.7327       0.0000       0.0000      95.5115 4.062809e-03 4.022181e-01 5.560289e-02 8.614513e-01 6.891018e-01
  0.0100    10.0000 3.988904e-01 1.779509e+00  1     901.7633    1145.3135     219.4043     462.9546     462.9546       0.0000       0.0000      93.4203 3.988904e-03 3.949015e-01 5.287475e-02 8.514872e-01 6.800270e-01
  0.0100    12.5000 3.900526e-01 1.776016e+00  1     888.1940    1133.6229     214.2550     459.6840     459.6840       0.0000       0.0000      90.7531 3.900526e-03 3.861521e-01 4.999061e-02 8.399453e-01 6.695465e-01
  0.0100    15.0000 3.798064e-01 1.771726e+00  1     873.0199    1120.4828     208.5190     455.9819     455.9819       0.0000       0.0000      87.4943 3.798064e-03 3.760083e-01 4.705773e-02 8.271054e-01 6.579244e-01
  0.0100    17.5000 3.681285e-01 1.766622e+00  1     856.4068    1106.0504     202.2544     451.8980     451.8980       0.0000       0.0000      83.6220 3.681285e-03 3.644472e-01 4.414497e-02 8.132031e-01 6.453836e-01
  0.0100    20.0000 3.549502e-01 1.760689e+00  1     838.4770    1090.4567     195.4991     447.4788     447.4788       0.0000       0.0000      79.1124 3.549502e-03 3.514007e-01 4.129732e-02 7.984620e-01 6.321363e-01
