# ZL+vMIT Phase Boundaries
# eta = 0.30
# eq_mode = beta
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
   62.5000 5.477599e-01 1.221790e+00  1     981.4161    1233.6807     357.4912     438.0948     438.0948     252.2646    -319.9390     252.2646 1.133250e-01 4.344350e-01 4.391072e-01 8.128963e-01 6.598506e-01
   65.0000 5.287460e-01 1.189450e+00  1     958.3277    1202.4180     348.5431     426.9374     426.9374     244.0903    -308.2296     244.0903 1.086774e-01 4.200686e-01 4.284788e-01 7.808277e-01 6.318017e-01
   67.5000 5.076245e-01 1.154055e+00  1     933.5448    1168.8839     338.9252     414.9794     414.9794     235.3391    -295.6107     235.3391 1.038253e-01 4.037992e-01 4.168218e-01 7.471566e-01 6.024601e-01
   70.0000 4.842272e-01 1.115097e+00  1     907.1456    1133.1861     328.6623     402.2619     402.2619     226.0405    -282.0960     226.0405 9.883363e-02 3.853936e-01 4.042163e-01 7.122352e-01 5.721687e-01
   72.5000 4.584884e-01 1.071881e+00  1     879.3786    1095.6472     317.8435     388.9018     388.9018     216.2686    -267.7658     216.2686 9.379685e-02 3.646916e-01 3.908763e-01 6.766602e-01 5.414882e-01
   75.0000 4.305296e-01 1.023412e+00  1     850.7224    1056.8716     306.6448     375.1134     375.1134     206.1491    -252.7863     206.1491 8.883422e-02 3.416954e-01 3.771879e-01 6.412962e-01 5.112117e-01
   77.5000 4.007224e-01 9.681959e-01  1     821.8842    1017.7273     295.3290     361.1991     361.1991     195.8431    -237.4000     195.8431 8.406731e-02 3.166551e-01 3.636931e-01 6.071871e-01 4.822761e-01
   80.0000 3.696696e-01 9.038470e-01  1     793.6849     979.1859     284.2020     347.4920     347.4920     185.5010    -221.8690     185.5010 7.958183e-02 2.900877e-01 3.509899e-01 5.753257e-01 4.555518e-01
   82.5000 3.380845e-01 8.263148e-01  1     766.8612     942.0675     273.5376     334.2650     334.2650     175.2064    -206.3904     175.2064 7.539405e-02 2.626905e-01 3.395782e-01 5.463822e-01 4.316026e-01
   85.0000 3.066429e-01 7.289686e-01  1     741.8965     906.8439     263.5136     321.6652     321.6652     164.9474    -191.0387     164.9474 7.144612e-02 2.351968e-01 3.297432e-01 5.205622e-01 4.105696e-01
   87.5000 2.758983e-01 6.104047e-01  1     718.9691     873.6044     254.1926     309.7059     309.7059     154.6353    -175.7712     154.6353 6.763242e-02 2.082659e-01 3.215361e-01 4.976616e-01 3.922320e-01
   90.0000 2.462796e-01 5.094281e-01  1     697.9966     842.1489     245.5417     298.3036     298.3036     144.1523    -160.4823     144.1523 6.383756e-02 1.824420e-01 3.148249e-01 4.772307e-01 3.761593e-01
   92.5000 2.181226e-01 4.490742e-01  1     678.7099     812.1123     237.4643     287.3240     287.3240     133.4024    -145.0733     133.4024 5.996737e-02 1.581552e-01 3.093616e-01 4.587322e-01 3.618531e-01
   95.0000 1.916917e-01 4.114581e-01  1     660.7152     783.0638     229.8274     276.6182     276.6182     122.3486    -129.5105     122.3486 5.596540e-02 1.357263e-01 3.048360e-01 4.416428e-01 3.488363e-01
   97.5000 1.671824e-01 3.850520e-01  1     643.5384     754.5678     222.4812     266.0433     266.0433     111.0295    -113.8620     111.0295 5.181586e-02 1.153665e-01 3.009115e-01 4.255013e-01 3.366922e-01
  100.0000 1.447145e-01 3.647160e-01  1     626.6587     726.2172     215.2733     255.4719     255.4719      99.5585     -98.3074      99.5585 4.753720e-02 9.717727e-02 2.972490e-01 4.099216e-01 3.250746e-01
  102.5000 1.243314e-01 3.478803e-01  1     609.5380     697.6457     208.0558     244.7949     244.7949      88.1077     -83.1207      88.1077 4.317185e-02 8.115957e-02 2.935205e-01 3.945877e-01 3.137012e-01
  105.0000 1.060098e-01 3.330701e-01  1     591.6440     668.5286     200.6894     233.9196     233.9196      76.8846     -68.6303      76.8846 3.877662e-02 6.723314e-02 2.894139e-01 3.792397e-01 3.023404e-01
  107.5000 8.967571e-02 3.193332e-01  1     572.4678     638.5736     193.0419     222.7658     222.7658      66.1058     -55.1670      66.1058 3.441566e-02 5.526005e-02 2.846291e-01 3.636580e-01 2.907963e-01
  110.0000 7.522178e-02 3.059903e-01  1     551.5341     607.5055     184.9844     211.2605     211.2605      55.9714     -43.0130      55.9714 3.015524e-02 4.506654e-02 2.788713e-01 3.476437e-01 2.788916e-01
  112.5000 6.251896e-02 2.925106e-01  1     528.4013     575.0449     176.3872     199.3288     199.3288      46.6436     -32.3630      46.6436 2.605895e-02 3.646001e-02 2.718420e-01 3.309960e-01 2.664477e-01
  115.0000 5.142403e-02 2.784355e-01  1     502.6475     540.8790     167.1132     186.8829     186.8829      38.2315     -23.3081      38.2315 2.218252e-02 2.924151e-02 2.632287e-01 3.134850e-01 2.532608e-01
  117.5000 4.178424e-02 2.633214e-01  1     473.8365     504.6220     157.0090     173.8065     173.8065      30.7855     -15.8410      30.7855 1.856895e-02 2.321529e-02 2.526872e-01 2.948186e-01 2.390746e-01
  120.0000 3.344179e-02 2.466833e-01  1     441.4554     465.7565     145.8873     159.9346     159.9346      24.3011      -9.8782      24.3011 1.524552e-02 1.819627e-02 2.398089e-01 2.746008e-01 2.235443e-01
