# ZL+vMIT Phase Boundaries
# eta = 0.00
# eq_mode = beta
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
   90.0000 1.824708e-01 9.555423e-01  1     670.8285     794.0656     182.5305     305.7676     305.7676       0.0000       0.0000     123.2371 5.154407e-02 1.309267e-01 1.818493e-01 5.139300e-01 4.082206e-01
   92.5000 1.672172e-01 8.235388e-01  1     658.1059     773.4790     180.9109     296.2841     296.2841       0.0000       0.0000     115.3732 4.958663e-02 1.176306e-01 1.887320e-01 4.973233e-01 3.954422e-01
   95.0000 1.522151e-01 5.186306e-01  1     645.0955     752.2368     179.3181     286.4594     286.4594       0.0000       0.0000     107.1413 4.736431e-02 1.048507e-01 1.958315e-01 4.804078e-01 3.824552e-01
   97.5000 1.375249e-01 4.204959e-01  1     631.6186     730.1935     177.6812     276.2562     276.2562       0.0000       0.0000      98.5750 4.487138e-02 9.265353e-02 2.030312e-01 4.631052e-01 3.691893e-01
  100.0000 1.232106e-01 3.816432e-01  1     617.4583     707.1882     175.9095     265.6393     265.6393       0.0000       0.0000      89.7298 4.210970e-02 8.110091e-02 2.101631e-01 4.453498e-01 3.555854e-01
  102.5000 1.093456e-01 3.567306e-01  1     602.3567     683.0455     173.8893     254.5781     254.5781       0.0000       0.0000      80.6888 3.909203e-02 7.025360e-02 2.169956e-01 4.270929e-01 3.415991e-01
  105.0000 9.601836e-02 3.378265e-01  1     586.0124     657.5788     171.4820     243.0484     243.0484       0.0000       0.0000      71.5664 3.584575e-02 6.017261e-02 2.232238e-01 4.083055e-01 3.272025e-01
  107.5000 8.333393e-02 3.219045e-01  1     568.0829     630.5927     168.5243     231.0342     231.0342       0.0000       0.0000      62.5098 3.241630e-02 5.091763e-02 2.284665e-01 3.889759e-01 3.123813e-01
  110.0000 7.140901e-02 3.073814e-01  1     548.1923     601.8845     164.8334     218.5256     218.5256       0.0000       0.0000      53.6922 2.886819e-02 4.254082e-02 2.322746e-01 3.690994e-01 2.971256e-01
  112.5000 6.035848e-02 2.932634e-01  1     525.9431     571.2399     160.2154     205.5122     205.5122       0.0000       0.0000      45.2968 2.528184e-02 3.507665e-02 2.341553e-01 3.486554e-01 2.814096e-01
  115.0000 5.027610e-02 2.788421e-01  1     500.9230     538.4163     154.4766     191.9699     191.9699       0.0000       0.0000      37.4933 2.174500e-02 2.853110e-02 2.336050e-01 3.275710e-01 2.651610e-01
  117.5000 4.121588e-02 2.635390e-01  1     472.6947     503.1070     147.4274     177.8398     177.8398       0.0000       0.0000      30.4123 1.834081e-02 2.287507e-02 2.301347e-01 3.056759e-01 2.482229e-01
  120.0000 3.318204e-02 2.467972e-01  1     440.7492     464.8777     138.8735     163.0021     163.0021       0.0000       0.0000      24.1285 1.513640e-02 1.804564e-02 2.232634e-01 2.826507e-01 2.303109e-01
