# ZL+vMIT Phase Boundaries
# eta = 0.60
# eq_mode = beta
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
   57.5000 6.704983e-01 1.049493e+00  1    1114.1955    1416.3630     455.8815     480.2407     480.2407     302.1675    -160.8464     302.1675 1.646182e-01 5.058801e-01 7.693724e-01 9.131061e-01 7.497517e-01
   60.0000 6.541817e-01 1.021443e+00  1    1092.9323    1387.3763     446.0653     470.6555     470.6555     294.4441    -155.3124     294.4441 1.582010e-01 4.959807e-01 7.452837e-01 8.864665e-01 7.263007e-01
   62.5000 6.361103e-01 9.908072e-01  1    1069.7939    1355.8213     435.3926     460.2144     460.2144     286.0274    -149.3153     286.0274 1.513389e-01 4.847714e-01 7.193241e-01 8.575823e-01 7.009039e-01
   65.0000 6.160151e-01 9.572604e-01  1    1044.5735    1321.4243     423.7738     448.8253     448.8253     276.8508    -142.8147     276.8508 1.440287e-01 4.719864e-01 6.913679e-01 8.262819e-01 6.734245e-01
   67.5000 5.935682e-01 9.203965e-01  1    1017.0456    1283.8916     411.1131     436.3893     436.3893     266.8460    -135.7703     266.8460 1.362811e-01 4.572871e-01 6.613091e-01 7.924123e-01 6.437476e-01
   70.0000 5.683854e-01 8.797091e-01  1     986.9943    1242.9490     397.3219     422.8136     422.8136     255.9547    -128.1503     255.9547 1.281327e-01 4.402527e-01 6.291101e-01 7.558933e-01 6.118315e-01
   72.5000 5.400600e-01 8.345744e-01  1     954.2862    1198.4395     382.3519     408.0438     408.0438     244.1533    -119.9491     244.1533 1.196673e-01 4.203928e-01 5.948981e-01 7.168282e-01 5.778077e-01
   75.0000 5.082686e-01 7.842703e-01  1     919.0223    1150.5217     366.2618     392.1299     392.1299     231.4994    -111.2194     231.4994 1.110466e-01 3.972219e-01 5.591347e-01 6.757006e-01 5.421557e-01
   77.5000 4.729916e-01 7.281356e-01  1     881.7783    1099.9728     349.3190     375.3269     375.3269     218.1945    -102.1165     218.1945 1.025372e-01 3.704544e-01 5.228309e-01 6.336279e-01 5.059210e-01
   80.0000 4.348001e-01 6.661876e-01  1     843.8044    1048.4168     332.0767     358.1701     358.1701     204.6125     -92.9194     204.6125 9.448665e-02 3.403135e-01 4.876219e-01 5.924576e-01 4.707799e-01
   82.5000 3.949291e-01 6.007607e-01  1     806.8555     998.0545     315.2841     341.3852     341.3852     191.1990     -83.9641     191.1990 8.720135e-02 3.077277e-01 4.553812e-01 5.543331e-01 4.386271e-01
   85.0000 3.548808e-01 5.382855e-01  1     772.5388     950.7897     299.5939     325.5979     325.5979     178.2509     -75.4940     178.2509 8.078664e-02 2.740942e-01 4.274455e-01 5.207931e-01 4.107725e-01
   87.5000 3.158711e-01 4.861254e-01  1     741.7228     907.5025     285.3187     311.0919     311.0919     165.7798     -67.5645     165.7798 7.510962e-02 2.407614e-01 4.041510e-01 4.922233e-01 3.874806e-01
   90.0000 2.786447e-01 4.462675e-01  1     714.4988     868.0804     272.4390     297.8207     297.8207     153.5816     -60.0850     153.5816 6.990941e-02 2.087353e-01 3.850443e-01 4.680886e-01 3.682106e-01
   92.5000 2.436390e-01 4.162254e-01  1     690.4745     831.8735     260.7533     285.5601     285.5601     141.3990     -52.9215     141.3990 6.492862e-02 1.787104e-01 3.693374e-01 4.474673e-01 3.521015e-01
   95.0000 2.111715e-01 3.929156e-01  1     669.0255     798.0768     250.0025     274.0371     274.0371     129.0512     -45.9765     129.0512 5.998790e-02 1.511836e-01 3.562117e-01 4.294184e-01 3.382959e-01
   97.5000 1.815049e-01 3.740280e-01  1     649.4217     765.9195     239.9304     262.9946     262.9946     116.4978     -39.2249     116.4978 5.500549e-02 1.264994e-01 3.449339e-01 4.131325e-01 3.260657e-01
  100.0000 1.548155e-01 3.579967e-01  1     630.8871     734.7314     230.3043     252.2136     252.2136     103.8443     -32.7140     103.8443 4.998190e-02 1.048336e-01 3.348769e-01 3.979622e-01 3.148340e-01
  102.5000 1.311478e-01 3.437541e-01  1     612.6485     703.9526     220.9195     241.5166     241.5166      91.3041     -26.5409      91.3041 4.496844e-02 8.617931e-02 3.255103e-01 3.834057e-01 3.041558e-01
  105.0000 1.104044e-01 3.305432e-01  1     593.9811     673.1198     211.5974     230.7612     230.7612      79.1388     -20.8196      79.1388 4.003597e-02 7.036838e-02 3.163828e-01 3.690736e-01 2.936873e-01
  107.5000 9.237916e-02 3.177981e-01  1     574.2390     641.8419     202.1811     219.8304     219.8304      67.6029     -15.6530      67.6029 3.525461e-02 5.712455e-02 3.071050e-01 3.546528e-01 2.831523e-01
  110.0000 7.680607e-02 3.050679e-01  1     552.8645     609.7697     192.5280     208.6208     208.6208      56.9052     -11.1154      56.9052 3.068470e-02 4.612137e-02 2.973295e-01 3.398716e-01 2.723112e-01
  112.5000 6.340120e-02 2.919639e-01  1     529.3750     576.5642     182.5024     197.0309     197.0309      47.1892      -7.2452      47.1892 2.637441e-02 3.702678e-02 2.867305e-01 3.244677e-01 2.609336e-01
  115.0000 5.188904e-02 2.781171e-01  1     503.3323     541.8616     171.9649     184.9483     184.9483      38.5293      -4.0472      38.5293 2.235917e-02 2.952987e-02 2.749817e-01 3.081587e-01 2.487722e-01
  117.5000 4.201474e-02 2.631405e-01  1     474.2941     505.2307     160.7598     172.2354     172.2354      30.9365      -1.4984      30.9365 1.866132e-02 2.335342e-02 2.617272e-01 2.906110e-01 2.355360e-01
  120.0000 3.354809e-02 2.465841e-01  1     441.7426     466.1141     148.6954     158.7094     158.7094      24.3716       0.4423      24.3716 1.529014e-02 1.825795e-02 2.465421e-01 2.713988e-01 2.208564e-01
