# ZL+vMIT Phase Boundaries
# eta = 0.10
# eq_mode = fixed_yc
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: Y_C T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
  0.0100     0.0000 4.573298e-01 1.732693e+00  1     960.4554    1229.7119     269.0463     480.3328     480.3328     101.3310    -478.3701     101.3310 4.573298e-03 4.527565e-01 1.048604e-01 9.147670e-01 7.385051e-01
  0.0100     0.1000 4.573326e-01 1.732697e+00  1     960.4560    1229.7168     269.0451     480.3358     480.3358     101.3307    -478.3699     101.3307 4.573326e-03 4.527593e-01 1.048598e-01 9.147955e-01 7.384757e-01
  0.0100     2.5000 4.562956e-01 1.732288e+00  1     958.4908    1228.0217     268.2669     479.8774     479.8774     101.0514    -478.1529     101.0514 4.562956e-03 4.517327e-01 1.040473e-01 9.131257e-01 7.369446e-01
  0.0100     5.0000 4.530714e-01 1.731058e+00  1     952.4346    1222.7928     265.8706     478.4611     478.4611     100.2012    -477.4755     100.2012 4.530714e-03 4.485407e-01 1.015671e-01 9.079547e-01 7.322019e-01
  0.0100     7.5000 4.481644e-01 1.729003e+00  1     943.4172    1214.9120     262.3195     476.2963     476.2963      98.8111    -476.3687      98.8111 4.481644e-03 4.436828e-01 9.807443e-02 9.001175e-01 7.250280e-01
  0.0100    10.0000 4.418682e-01 1.726119e+00  1     932.1585    1204.9439     257.9073     473.5183     473.5183      96.8931    -474.8510      96.8931 4.418682e-03 4.374495e-01 9.400202e-02 8.901691e-01 7.159431e-01
  0.0100    12.5000 4.343026e-01 1.722395e+00  1     919.0420    1193.1914     252.7892     470.2011     470.2011      94.4448    -472.9307      94.4448 4.343026e-03 4.299595e-01 8.959543e-02 8.784281e-01 7.052480e-01
  0.0100    15.0000 4.254995e-01 1.717819e+00  1     904.2922    1179.8359     247.0541     466.3909     466.3909      91.4557    -470.6131      91.4557 4.254995e-03 4.212445e-01 8.500764e-02 8.651098e-01 6.931477e-01
  0.0100    17.5000 4.154370e-01 1.712375e+00  1     888.0488    1164.9962     240.7548     462.1207     462.1207      87.9111    -467.9039      87.9111 4.154370e-03 4.112826e-01 8.033951e-02 8.503837e-01 6.798050e-01
  0.0100    20.0000 4.040519e-01 1.706041e+00  1     870.4017    1148.7589     233.9219     457.4185     457.4185      83.7949    -464.8119      83.7949 4.040519e-03 4.000113e-01 7.565916e-02 8.344037e-01 6.653689e-01
  0.0100    22.5000 3.912447e-01 1.698794e+00  1     851.4110    1131.1959     226.5717     452.3121     452.3121      79.0941    -461.3514      79.0941 3.912447e-03 3.873323e-01 7.101275e-02 8.173289e-01 6.499932e-01
  0.0100    25.0000 3.768807e-01 1.690603e+00  1     831.1208    1112.3793     218.7107     446.8343     446.8343      73.8040    -457.5449      73.8040 3.768807e-03 3.731119e-01 6.643131e-02 7.993397e-01 6.338518e-01
  0.0100    27.5000 3.607893e-01 1.681438e+00  1     809.5723    1092.3953     210.3407     441.0273     441.0273      67.9371    -453.4266      67.9371 3.607893e-03 3.571814e-01 6.193612e-02 7.806555e-01 6.171543e-01
  0.0100    30.0000 3.427643e-01 1.671262e+00  1     786.8192    1071.3616     201.4644     434.9486     434.9486      61.5360    -449.0463      61.5360 3.427643e-03 3.393366e-01 5.754390e-02 7.615509e-01 6.001608e-01
  0.0100    32.5000 3.225681e-01 1.660036e+00  1     762.9483    1049.4460     192.0944     428.6758     428.6758      54.6888    -444.4737      54.6888 3.225681e-03 3.193424e-01 5.327249e-02 7.423711e-01 5.831948e-01
  0.0100    35.0000 2.999444e-01 1.647718e+00  1     738.1093    1026.8893     182.2659     422.3117     422.3117      47.5414    -439.8005      47.5414 2.999444e-03 2.969449e-01 4.914746e-02 7.235408e-01 5.666504e-01
  0.0100    37.5000 2.746518e-01 1.634262e+00  1     712.5557    1004.0264     172.0574     415.9845     415.9845      40.2974    -435.1387      40.2974 2.746518e-03 2.719053e-01 4.520993e-02 7.055577e-01 5.509848e-01
  0.0100    40.0000 2.465500e-01 1.619619e+00  1     686.7001     981.3030     161.6197     409.8416     409.8416      33.1979    -430.6118      33.1979 2.465500e-03 2.440845e-01 4.152538e-02 6.889586e-01 5.366866e-01
  0.0100    42.5000 2.158079e-01 1.603736e+00  1     661.1688     959.2706     151.2108     404.0299     404.0299      26.4943    -426.3319      26.4943 2.158079e-03 2.136498e-01 3.819139e-02 6.742417e-01 5.242033e-01
  0.0100    45.0000 1.833116e-01 1.586554e+00  1     636.7755     938.5100     141.2003     398.6548     398.6548      20.4374    -422.3623      20.4374 1.833116e-03 1.814784e-01 3.532867e-02 6.617211e-01 5.138110e-01
  0.0100    47.5000 1.510589e-01 1.568009e+00  1     614.2110     919.3868     131.9419     393.7225     393.7225      15.2715    -418.6813      15.2715 1.510589e-03 1.495483e-01 3.301513e-02 6.513387e-01 5.054452e-01
  0.0100    50.0000 1.216999e-01 1.548032e+00  1     593.4452     901.7118     123.4837     389.1141     389.1141      11.1638    -415.1985      11.1638 1.216999e-03 1.204829e-01 3.116161e-02 6.426142e-01 4.986600e-01
  0.0100    52.5000 9.704851e-02 1.526542e+00  1     573.5568     884.7560     115.4478     384.6541     384.6541       8.0961    -411.8329       8.0961 9.704854e-04 9.607803e-02 2.948140e-02 6.349131e-01 4.928735e-01
  0.0100    55.0000 7.734317e-02 1.503448e+00  1     553.3646     867.7078     107.3034     380.2022     380.2022       5.8863    -408.5586       5.8863 7.734317e-04 7.656973e-02 2.763216e-02 6.277595e-01 4.876502e-01
  0.0100    57.5000 6.187398e-02 1.478643e+00  1     532.0003     849.9977      98.6474     375.6752     375.6752       4.3110    -405.3862       4.3110 6.187398e-04 6.125524e-02 2.534095e-02 6.208869e-01 4.827459e-01
  0.0100    60.0000 4.973583e-02 1.452001e+00  1     508.9857     831.3065      89.2563     371.0251     371.0251       3.1834    -402.3369       3.1834 4.973583e-04 4.923847e-02 2.241455e-02 6.141499e-01 4.780264e-01
  0.0100    62.5000 4.014810e-02 1.423367e+00  1     484.1020     811.4679      79.0322     366.2179     366.2179       2.3686    -399.4335       2.3686 4.014810e-04 3.974662e-02 1.870016e-02 6.074507e-01 4.734007e-01
  0.0100    65.0000 3.250993e-02 1.392552e+00  1     457.2668     790.3904      67.9460     361.2222     361.2222       1.7734    -396.7014       1.7734 3.250993e-04 3.218484e-02 1.404806e-02 6.007032e-01 4.687891e-01
  0.0100    67.5000 2.637311e-02 1.359314e+00  1     428.4573     768.0095      56.0021     356.0037     356.0037       1.3341    -394.1716       1.3341 2.637311e-04 2.610938e-02 8.286308e-03 5.938178e-01 4.641088e-01
  0.0100    70.0000 2.140372e-02 1.323344e+00  1     397.6664     744.2608      43.2167     350.5221     350.5221       1.0068    -391.8833       1.0068 2.140372e-04 2.118969e-02 1.204543e-03 5.866931e-01 4.592671e-01
  0.0100    72.5000 1.735094e-02 1.284233e+00  1     364.8746     719.0617      29.6056     344.7281     344.7281       0.7608    -389.8847       0.7608 1.735094e-04 1.717743e-02 -7.457054e-03 5.792095e-01 4.541557e-01
  0.0100    75.0000 1.402449e-02 1.241425e+00  1     330.0326     692.2978      15.1763     338.5608     338.5608       0.5747    -388.2332       0.5747 1.402449e-04 1.388424e-02 -1.801615e-02 5.712224e-01 4.486450e-01
  0.0100    77.5000 1.127934e-02 1.194136e+00  1     293.0522     663.8129      -0.0744     331.9436     331.9436       0.4328    -386.9941       0.4328 1.127934e-04 1.116654e-02 -3.085402e-02 5.625533e-01 4.425763e-01
  0.0100    80.0000 9.006091e-03 1.141197e+00  1     253.8269     633.4118     -16.1488     324.7803     324.7803       0.3243    -386.2343       0.3243 9.006091e-05 8.916030e-03 -4.640959e-02 5.529799e-01 4.357534e-01
  0.0100    82.5000 7.127368e-03 1.080744e+00  1     212.3561     600.9216     -32.9869     316.9543     316.9543       0.2414    -386.0012       0.2414 7.127368e-05 7.056094e-03 -6.511455e-02 5.422323e-01 4.279400e-01
  0.0100    85.0000 5.602710e-03 1.009455e+00  1     169.2319     566.4683     -50.2399     308.3541     308.3541       0.1787    -386.2452       0.1787 5.602710e-05 5.546683e-03 -8.708656e-02 5.300405e-01 4.189025e-01
  0.0100    87.5000 4.439279e-03 9.203189e-01  1     126.9190     531.2825     -66.6986     298.9905     298.9905       0.1336    -386.6098       0.1336 4.439279e-05 4.394887e-03 -1.111631e-01 5.163749e-01 4.086213e-01
  0.0100    90.0000 3.663592e-03 7.929250e-01  1      90.5155     498.3666     -80.0207     289.1936     289.1936       0.1042    -386.2638       0.1042 3.663592e-05 3.626956e-03 -1.338534e-01 5.018790e-01 3.976665e-01
  0.0100    92.5000 3.225040e-03 5.625972e-01  1      63.7300     470.2459     -88.6244     279.4352     279.4352       0.0869    -384.4774       0.0869 3.225040e-05 3.192789e-03 -1.516324e-01 4.875454e-01 3.869061e-01
  0.0100    95.0000 3.002297e-03 4.469319e-01  1      45.5014     446.6217     -93.1193     269.8705     269.8705       0.0767    -381.2283       0.0767 3.002297e-05 2.972274e-03 -1.640701e-01 4.737375e-01 3.766503e-01
  0.0100    97.5000 2.896692e-03 4.012151e-01  1      33.0681     425.9774     -94.8219     260.3997     260.3997       0.0702    -376.8068       0.0702 2.896692e-05 2.867725e-03 -1.724151e-01 4.602656e-01 3.667258e-01
  0.0100   100.0000 2.852241e-03 3.730236e-01  1      24.3211     407.0597     -94.7053     250.8825     250.8825       0.0657    -371.4422       0.0657 2.852241e-05 2.823719e-03 -1.778310e-01 4.468323e-01 3.568675e-01
  0.0100   102.5000 2.838778e-03 3.523192e-01  1      17.9615     389.0503     -93.3549     241.2026     241.2026       0.0623    -365.2512       0.0623 2.838778e-05 2.810391e-03 -1.810667e-01 4.331757e-01 3.468434e-01
  0.0100   105.0000 2.838963e-03 3.354449e-01  1      13.2076     371.4186     -91.1127     231.2657     231.2657       0.0594    -358.2669       0.0594 2.838963e-05 2.810574e-03 -1.825575e-01 4.190723e-01 3.364562e-01
  0.0100   107.5000 2.841751e-03 3.205783e-01  1       9.5762     353.7973     -88.1804     220.9889     220.9889       0.0567    -350.4623       0.0567 2.841751e-05 2.813333e-03 -1.825380e-01 4.043158e-01 3.255243e-01
  0.0100   110.0000 2.839244e-03 3.066180e-01  1       6.7573     335.9049     -84.6758     210.2904     210.2904       0.0541    -341.7606       0.0541 2.839244e-05 2.810851e-03 -1.811122e-01 3.886966e-01 3.138642e-01
  0.0100   112.5000 2.825081e-03 2.928046e-01  1       4.5456     317.4985     -80.6634     199.0810     199.0810       0.0514    -332.0339       0.0514 2.825081e-05 2.796830e-03 -1.782904e-01 3.719833e-01 3.012741e-01
  0.0100   115.0000 2.793493e-03 2.785520e-01  1       2.8014     298.3403     -76.1697     187.2550     187.2550       0.0487    -321.0935       0.0487 2.793493e-05 2.765558e-03 -1.740061e-01 3.539028e-01 2.875169e-01
  0.0100   117.5000 2.738622e-03 2.633456e-01  1       1.4283     278.1672     -71.1894     174.6783     174.6783       0.0457    -308.6665       0.0457 2.738622e-05 2.711236e-03 -1.681174e-01 3.341137e-01 2.722979e-01
  0.0100   120.0000 2.653859e-03 2.466616e-01  1       0.3595     256.6551     -65.6857     161.1704     161.1704       0.0425    -294.3529       0.0425 2.653859e-05 2.627320e-03 -1.603945e-01 3.121662e-01 2.552302e-01
  0.1000     0.0000 5.249639e-01 1.811849e+00  1    1034.3720    1299.2283     303.8839     497.6722     497.6722     228.5797    -482.0998     228.5797 5.249639e-02 4.724675e-01 1.546638e-01 9.839056e-01 8.030020e-01
  0.1000     0.1000 5.249678e-01 1.811854e+00  1    1034.3749    1299.2353     303.8835     497.6759     497.6759     228.5800    -482.0998     228.5800 5.249678e-02 4.724711e-01 1.546643e-01 9.839387e-01 8.029722e-01
