# ZL+vMIT Phase Boundaries
# eta = 1.00
# eq_mode = fixed_yc
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: Y_C T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
  0.0100     0.0000 6.147443e-01 1.298846e+00  1    1099.5493    1548.7558     489.2613     529.7472     529.7472     111.8312    -296.8893       0.0000 6.147443e-03 6.085969e-01 7.577742e-01 1.021998e+00 8.386326e-01
  0.0100     0.1000 6.147471e-01 1.298851e+00  1    1099.5508    1548.7633     489.2606     529.7513     529.7513     111.8309    -296.8908       0.0000 6.147471e-03 6.085996e-01 7.577743e-01 1.022034e+00 8.386030e-01
  0.0100     2.5000 6.144502e-01 1.298258e+00  1    1098.3137    1547.9723     488.8798     529.5462     529.5462     111.6293    -297.3627       0.0000 6.144502e-03 6.083057e-01 7.563790e-01 1.021557e+00 8.381789e-01
  0.0100     5.0000 6.135095e-01 1.296474e+00  1    1094.3362    1545.4775     487.6701     528.9037     528.9037     111.0202    -298.8875       0.0000 6.135095e-03 6.073744e-01 7.519113e-01 1.020054e+00 8.368390e-01
  0.0100     7.5000 6.119712e-01 1.293496e+00  1    1088.1704    1541.4038     485.7313     527.8363     527.8363     110.0056    -301.1229       0.0000 6.119712e-03 6.058515e-01 7.448900e-01 1.017489e+00 8.345517e-01
  0.0100    10.0000 6.098692e-01 1.289310e+00  1    1080.2744    1535.8495     483.1432     526.3531     526.3531     108.5859    -303.7793       0.0000 6.098692e-03 6.037705e-01 7.357497e-01 1.013834e+00 8.312889e-01
  0.0100    12.5000 6.072101e-01 1.283901e+00  1    1070.9066    1528.8497     479.9440     524.4529     524.4529     106.7598    -306.6745       0.0000 6.072101e-03 6.011380e-01 7.247383e-01 1.009043e+00 8.270106e-01
  0.0100    15.0000 6.039845e-01 1.277246e+00  1    1060.2192    1520.4043     476.1497     522.1273     522.1273     104.5252    -309.6824       0.0000 6.039845e-03 5.979446e-01 7.120100e-01 1.003063e+00 8.216676e-01
  0.0100    17.5000 6.001713e-01 1.269312e+00  1    1048.3040    1510.4909     471.7637     519.3636     519.3636     101.8803    -312.7067       0.0000 6.001713e-03 5.941696e-01 6.976705e-01 9.958302e-01 8.152029e-01
  0.0100    20.0000 5.957403e-01 1.260066e+00  1    1035.2140    1499.0714     466.7810     516.1452     516.1452      98.8248    -315.6684       0.0000 5.957403e-03 5.897829e-01 6.817991e-01 9.872739e-01 8.075522e-01
  0.0100    22.5000 5.906519e-01 1.249466e+00  1    1020.9750    1486.0955     461.1912     512.4522     512.4522      95.3615    -318.4981       0.0000 5.906519e-03 5.847454e-01 6.644628e-01 9.773148e-01 7.986450e-01
  0.0100    25.0000 5.848576e-01 1.237470e+00  1    1005.5922    1471.5028     454.9801     508.2613     508.2613      91.4984    -321.1310       0.0000 5.848576e-03 5.790090e-01 6.457238e-01 9.658670e-01 7.884049e-01
  0.0100    27.5000 5.782988e-01 1.224033e+00  1     989.0538    1455.2247     448.1309     503.5469     503.5469      87.2508    -323.5041       0.0000 5.782988e-03 5.725158e-01 6.256472e-01 9.528392e-01 7.767516e-01
  0.0100    30.0000 5.709063e-01 1.209112e+00  1     971.3334    1437.1867     440.6254     498.2806     498.2806      82.6446    -325.5535       0.0000 5.709063e-03 5.651973e-01 6.043062e-01 9.381369e-01 7.636031e-01
  0.0100    32.5000 5.625992e-01 1.192669e+00  1     952.3920    1417.3104     432.4458     492.4323     492.4323      77.7189    -327.2131       0.0000 5.625992e-03 5.569732e-01 5.817874e-01 9.216657e-01 7.488788e-01
  0.0100    35.0000 5.532831e-01 1.174672e+00  1     932.1787    1395.5165     423.5755     485.9705     485.9705      72.5291    -328.4138       0.0000 5.532831e-03 5.477503e-01 5.581942e-01 9.033360e-01 7.325042e-01
  0.0100    37.5000 5.428480e-01 1.155098e+00  1     910.6315    1371.7270     413.9999     478.8635     478.8635      67.1473    -329.0846       0.0000 5.428480e-03 5.374195e-01 5.336476e-01 8.830685e-01 7.144164e-01
  0.0100    40.0000 5.311641e-01 1.133937e+00  1     887.6766    1345.8663     403.7063     471.0800     471.0800      61.6604    -329.1556       0.0000 5.311641e-03 5.258525e-01 5.082819e-01 8.608007e-01 6.945701e-01
  0.0100    42.5000 5.180757e-01 1.111195e+00  1     863.2264    1317.8609     392.6816     462.5897     462.5897      56.1636    -328.5628       0.0000 5.180757e-03 5.128949e-01 4.822349e-01 8.364934e-01 6.729438e-01
  0.0100    45.0000 5.033904e-01 1.086894e+00  1     837.1759    1287.6366     380.9089     453.3638     453.3638      50.7505    -327.2554       0.0000 5.033904e-03 4.983565e-01 4.556341e-01 8.101375e-01 6.495468e-01
  0.0100    47.5000 4.868656e-01 1.061068e+00  1     809.3983    1255.1178     368.3633     443.3773     443.3773      45.5015    -325.2041       0.0000 4.868656e-03 4.819970e-01 4.285831e-01 7.817651e-01 6.244289e-01
