# ZL+vMIT Phase Boundaries
# eta = 0.10
# eq_mode = beta
# ZL params: ZL_Constantinou
# vMIT params: B^1/4=180.0 MeV, a=0.2 fm^2
# Columns: T n_B_onset n_B_offset conv mu_p_H mu_n_H mu_u_Q mu_d_Q mu_s_Q mu_eL_H mu_eL_Q mu_eG n_p_H n_n_H n_u_Q n_d_Q n_s_Q
   87.5000 2.276166e-01 9.031790e-01  1     695.6517     836.0269     211.4604     312.2832     312.2832     140.3752    -255.1490     140.3752 5.879858e-02 1.688180e-01 2.257947e-01 5.163586e-01 4.086070e-01
   90.0000 2.071967e-01 7.747047e-01  1     680.5890     812.4296     207.6749     302.3773     302.3773     131.8406    -239.5404     131.8406 5.641507e-02 1.507816e-01 2.296735e-01 4.985026e-01 3.947140e-01
   92.5000 1.873202e-01 5.566229e-01  1     665.8538     788.7549     204.0436     292.3557     292.3557     122.9011    -222.9890     122.9011 5.379179e-02 1.335284e-01 2.338328e-01 4.810483e-01 3.812435e-01
   95.0000 1.681319e-01 4.474508e-01  1     651.2487     764.8246     200.4891     282.1677     282.1677     113.5758    -205.3967     113.5758 5.091846e-02 1.172134e-01 2.381372e-01 4.638378e-01 3.680500e-01
   97.5000 1.497527e-01 4.019260e-01  1     636.5268     740.4415     196.9128     271.7643     271.7643     103.9147    -186.7166     103.9147 4.779636e-02 1.019563e-01 2.424006e-01 4.467290e-01 3.550031e-01
  100.0000 1.322846e-01 3.736221e-01  1     621.3968     715.3994     193.1978     261.1008     261.1008      94.0026    -166.9932      94.0026 4.443961e-02 8.784502e-02 2.463873e-01 4.296008e-01 3.419912e-01
  102.5000 1.158159e-01 3.527920e-01  1     605.5282     689.4893     189.2137     250.1378     250.1378      83.9611    -146.4091      83.9611 4.087648e-02 7.493942e-02 2.498182e-01 4.123519e-01 3.289206e-01
  105.0000 1.004254e-01 3.358122e-01  1     588.5574     662.5036     184.8222     238.8407     238.8407      73.9462    -125.3313      73.9462 3.715044e-02 6.327493e-02 2.523817e-01 3.948936e-01 3.157083e-01
  107.5000 8.618329e-02 3.208632e-01  1     570.0957     634.2361     179.8829     227.1766     227.1766      64.1404    -104.3267      64.1404 3.332015e-02 5.286314e-02 2.537486e-01 3.771384e-01 3.022722e-01
  110.0000 7.314712e-02 3.068407e-01  1     549.7413     604.4782     174.2583     215.1100     215.1100      54.7369     -84.1150      54.7369 2.945719e-02 4.368993e-02 2.535860e-01 3.589857e-01 2.885182e-01
  112.5000 6.135320e-02 2.929811e-01  1     527.0882     573.0070     167.8139     202.5965     202.5965      45.9188     -65.4428      45.9188 2.564045e-02 3.571275e-02 2.515635e-01 3.403058e-01 2.743271e-01
  115.0000 5.080741e-02 2.786940e-01  1     501.7272     539.5628     160.4144     189.5742     189.5742      37.8355     -48.9220      37.8355 2.194775e-02 2.885966e-02 2.473501e-01 3.209207e-01 2.595374e-01
  117.5000 4.147920e-02 2.634616e-01  1     473.2261     503.8114     151.9135     175.9490     175.9490      30.5854     -34.9128      30.5854 1.844658e-02 2.303262e-02 2.405985e-01 3.005753e-01 2.439221e-01
  120.0000 3.330207e-02 2.467574e-01  1     441.0764     465.2847     142.1368     161.5739     161.5739      24.2083     -23.5031      24.2083 1.518684e-02 1.811523e-02 2.309137e-01 2.788967e-01 2.271537e-01
